Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[1]	DS_Pr[0]	MV_Pr[1]	MV_Pr[0]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
831	1	1	1	1	1	0.9992	0.0008	0.8000	0.2000	0.0016	0.3200	0.0008	0.2000	0.0008	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0008	0.2000	99.84%	60.00%	99.67%	36.00%	99.84%	60.00%	100.00%	100.00%	100.00%	100.00%	99.84%	60.00%
832	0	0	0	0	0	0.0793	0.9207	0.2000	0.8000	0.1460	0.3200	0.0793	0.2000	0.0793	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0793	0.2000	84.14%	60.00%	70.80%	36.00%	84.14%	60.00%	100.00%	100.00%	100.00%	100.00%	84.14%	60.00%
833	0	0	0	0	0	0.0397	0.9603	0.0000	1.0000	0.0763	0.0000	0.0397	0.0000	0.0397	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0397	0.0000	92.06%	100.00%	84.74%	100.00%	92.06%	100.00%	100.00%	100.00%	100.00%	100.00%	92.06%	100.00%
834	1	0	0	0	0	0.4810	0.5190	0.2000	0.8000	0.4993	0.3200	0.4810	0.2000	0.4810	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.5190	0.8000	3.80%	60.00%	0.14%	36.00%	3.80%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-3.80%	-60.00%
835	1	1	0	1	0	0.7563	0.2437	0.4000	0.6000	0.3686	0.4800	0.2437	0.4000	0.2437	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.2437	0.6000	51.26%	20.00%	26.28%	4.00%	51.26%	20.00%	100.00%	-100.00%	100.00%	-100.00%	51.26%	-20.00%
836	0	0	0	0	0	0.0781	0.9220	0.0000	1.0000	0.1439	0.0000	0.0781	0.0000	0.0781	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0781	0.0000	84.39%	100.00%	71.22%	100.00%	84.39%	100.00%	100.00%	100.00%	100.00%	100.00%	84.39%	100.00%
837	0	0	0	0	0	0.0358	0.9642	0.0000	1.0000	0.0691	0.0000	0.0358	0.0000	0.0358	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0358	0.0000	92.84%	100.00%	86.19%	100.00%	92.84%	100.00%	100.00%	100.00%	100.00%	100.00%	92.84%	100.00%
838	0	0	0	0	0	0.0551	0.9449	0.0000	1.0000	0.1041	0.0000	0.0551	0.0000	0.0551	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0551	0.0000	88.98%	100.00%	79.18%	100.00%	88.98%	100.00%	100.00%	100.00%	100.00%	100.00%	88.98%	100.00%
839	1	0	0	0	0	0.4997	0.5003	0.4000	0.6000	0.5000	0.4800	0.4997	0.4000	0.4997	0.4000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.5003	0.6000	0.05%	20.00%	0.00%	4.00%	0.05%	20.00%	-100.00%	-100.00%	-100.00%	-100.00%	-0.05%	-20.00%
84	1	1	1	1	1	0.9998	0.0002	1.0000	0.0000	0.0003	0.0000	0.0002	0.0000	0.0002	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	99.97%	100.00%	99.93%	100.00%	99.97%	100.00%	100.00%	100.00%	100.00%	100.00%	99.97%	100.00%
840	0	0	0	0	0	0.2809	0.7191	0.2000	0.8000	0.4040	0.3200	0.2809	0.2000	0.2809	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2809	0.2000	43.81%	60.00%	19.20%	36.00%	43.81%	60.00%	100.00%	100.00%	100.00%	100.00%	43.81%	60.00%
841	1	1	0	1	0	0.7686	0.2315	0.4000	0.6000	0.3558	0.4800	0.2315	0.4000	0.2315	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.2315	0.6000	53.71%	20.00%	28.85%	4.00%	53.71%	20.00%	100.00%	-100.00%	100.00%	-100.00%	53.71%	-20.00%
842	0	0	0	0	0	0.0772	0.9229	0.0000	1.0000	0.1424	0.0000	0.0772	0.0000	0.0772	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0000	84.57%	100.00%	71.52%	100.00%	84.57%	100.00%	100.00%	100.00%	100.00%	100.00%	84.57%	100.00%
843	0	1	0	1	0	0.5239	0.4761	0.2000	0.8000	0.4989	0.3200	0.4761	0.2000	0.4761	0.2000	0.5000	0.5000	1.0000	0.0000	1.0000	0.0000	0.5239	0.2000	4.78%	60.00%	0.23%	36.00%	4.78%	60.00%	-100.00%	100.00%	-100.00%	100.00%	-4.78%	60.00%
844	1	0	0	0	0	0.0190	0.9810	0.0000	1.0000	0.0373	0.0000	0.0190	0.0000	0.0190	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9810	1.0000	96.20%	100.00%	92.54%	100.00%	96.20%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-96.20%	-100.00%
845	1	1	1	1	1	0.9988	0.0012	0.8000	0.2000	0.0023	0.3200	0.0012	0.2000	0.0012	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0012	0.2000	99.77%	60.00%	99.53%	36.00%	99.77%	60.00%	100.00%	100.00%	100.00%	100.00%	99.77%	60.00%
846	1	0	0	0	0	0.1296	0.8704	0.2000	0.8000	0.2256	0.3200	0.1296	0.2000	0.1296	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.8704	0.8000	74.08%	60.00%	54.88%	36.00%	74.08%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-74.08%	-60.00%
847	0	0	0	0	0	0.1400	0.8600	0.2000	0.8000	0.2407	0.3200	0.1400	0.2000	0.1400	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1400	0.2000	72.01%	60.00%	51.85%	36.00%	72.01%	60.00%	100.00%	100.00%	100.00%	100.00%	72.01%	60.00%
848	1	1	1	1	1	0.9896	0.0104	0.6000	0.4000	0.0205	0.4800	0.0104	0.4000	0.0104	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0104	0.4000	97.93%	20.00%	95.90%	4.00%	97.93%	20.00%	100.00%	100.00%	100.00%	100.00%	97.93%	20.00%
849	0	1	1	1	1	0.9985	0.0015	0.8000	0.2000	0.0030	0.3200	0.0015	0.2000	0.0015	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9985	0.8000	99.70%	60.00%	99.40%	36.00%	99.70%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-99.70%	-60.00%
85	1	1	1	1	1	0.9979	0.0021	0.8000	0.2000	0.0042	0.3200	0.0021	0.2000	0.0021	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0021	0.2000	99.58%	60.00%	99.17%	36.00%	99.58%	60.00%	100.00%	100.00%	100.00%	100.00%	99.58%	60.00%
850	1	1	1	1	1	0.9874	0.0126	0.6000	0.4000	0.0250	0.4800	0.0126	0.4000	0.0126	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0126	0.4000	97.47%	20.00%	95.01%	4.00%	97.47%	20.00%	100.00%	100.00%	100.00%	100.00%	97.47%	20.00%
851	0	0	0	0	0	0.0546	0.9454	0.0000	1.0000	0.1032	0.0000	0.0546	0.0000	0.0546	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0546	0.0000	89.09%	100.00%	79.36%	100.00%	89.09%	100.00%	100.00%	100.00%	100.00%	100.00%	89.09%	100.00%
852	1	1	1	1	1	0.9951	0.0049	0.8000	0.2000	0.0097	0.3200	0.0049	0.2000	0.0049	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0049	0.2000	99.02%	60.00%	98.06%	36.00%	99.02%	60.00%	100.00%	100.00%	100.00%	100.00%	99.02%	60.00%
853	0	0	0	0	0	0.0099	0.9901	0.0000	1.0000	0.0197	0.0000	0.0099	0.0000	0.0099	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0099	0.0000	98.01%	100.00%	96.06%	100.00%	98.01%	100.00%	100.00%	100.00%	100.00%	100.00%	98.01%	100.00%
854	1	1	1	1	1	1.0000	0.0000	0.8000	0.2000	0.0001	0.3200	0.0000	0.2000	0.0000	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2000	99.99%	60.00%	99.98%	36.00%	99.99%	60.00%	100.00%	100.00%	100.00%	100.00%	99.99%	60.00%
855	1	1	0	1	0	0.7576	0.2424	0.4000	0.6000	0.3673	0.4800	0.2424	0.4000	0.2424	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.2424	0.6000	51.51%	20.00%	26.53%	4.00%	51.51%	20.00%	100.00%	-100.00%	100.00%	-100.00%	51.51%	-20.00%
856	0	0	0	0	0	0.0582	0.9418	0.0000	1.0000	0.1096	0.0000	0.0582	0.0000	0.0582	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0582	0.0000	88.36%	100.00%	78.08%	100.00%	88.36%	100.00%	100.00%	100.00%	100.00%	100.00%	88.36%	100.00%
857	1	0	0	0	0	0.0464	0.9537	0.0000	1.0000	0.0884	0.0000	0.0464	0.0000	0.0464	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9537	1.0000	90.73%	100.00%	82.32%	100.00%	90.73%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-90.73%	-100.00%
858	0	0	0	0	0	0.2421	0.7579	0.2000	0.8000	0.3670	0.3200	0.2421	0.2000	0.2421	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2421	0.2000	51.58%	60.00%	26.60%	36.00%	51.58%	60.00%	100.00%	100.00%	100.00%	100.00%	51.58%	60.00%
859	1	1	1	1	1	0.9588	0.0412	0.6000	0.4000	0.0790	0.4800	0.0412	0.4000	0.0412	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0412	0.4000	91.76%	20.00%	84.19%	4.00%	91.76%	20.00%	100.00%	100.00%	100.00%	100.00%	91.76%	20.00%
86	0	0	0	0	0	0.0447	0.9553	0.0000	1.0000	0.0854	0.0000	0.0447	0.0000	0.0447	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0447	0.0000	91.06%	100.00%	82.93%	100.00%	91.06%	100.00%	100.00%	100.00%	100.00%	100.00%	91.06%	100.00%
860	1	1	1	1	1	0.9538	0.0462	0.6000	0.4000	0.0881	0.4800	0.0462	0.4000	0.0462	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0462	0.4000	90.77%	20.00%	82.39%	4.00%	90.77%	20.00%	100.00%	100.00%	100.00%	100.00%	90.77%	20.00%
861	1	1	1	1	1	0.9827	0.0173	0.6000	0.4000	0.0340	0.4800	0.0173	0.4000	0.0173	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0173	0.4000	96.54%	20.00%	93.21%	4.00%	96.54%	20.00%	100.00%	100.00%	100.00%	100.00%	96.54%	20.00%
862	0	0	0	0	0	0.0471	0.9529	0.0000	1.0000	0.0898	0.0000	0.0471	0.0000	0.0471	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0471	0.0000	90.58%	100.00%	82.05%	100.00%	90.58%	100.00%	100.00%	100.00%	100.00%	100.00%	90.58%	100.00%
863	0	0	0	0	0	0.0076	0.9924	0.0000	1.0000	0.0150	0.0000	0.0076	0.0000	0.0076	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0076	0.0000	98.49%	100.00%	97.00%	100.00%	98.49%	100.00%	100.00%	100.00%	100.00%	100.00%	98.49%	100.00%
864	1	0	0	0	0	0.2363	0.7637	0.2000	0.8000	0.3609	0.3200	0.2363	0.2000	0.2363	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.7637	0.8000	52.74%	60.00%	27.81%	36.00%	52.74%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-52.74%	-60.00%
865	1	0	0	0	0	0.0868	0.9132	0.0000	1.0000	0.1585	0.0000	0.0868	0.0000	0.0868	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9132	1.0000	82.64%	100.00%	68.30%	100.00%	82.64%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-82.64%	-100.00%
866	0	0	0	0	0	0.4145	0.5855	0.2000	0.8000	0.4854	0.3200	0.4145	0.2000	0.4145	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.4145	0.2000	17.11%	60.00%	2.93%	36.00%	17.11%	60.00%	100.00%	100.00%	100.00%	100.00%	17.11%	60.00%
867	0	0	0	0	0	0.0953	0.9047	0.0000	1.0000	0.1725	0.0000	0.0953	0.0000	0.0953	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0953	0.0000	80.94%	100.00%	65.51%	100.00%	80.94%	100.00%	100.00%	100.00%	100.00%	100.00%	80.94%	100.00%
868	0	0	0	0	0	0.1010	0.8990	0.2000	0.8000	0.1817	0.3200	0.1010	0.2000	0.1010	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1010	0.2000	79.79%	60.00%	63.67%	36.00%	79.79%	60.00%	100.00%	100.00%	100.00%	100.00%	79.79%	60.00%
869	1	0	0	0	0	0.0814	0.9187	0.0000	1.0000	0.1495	0.0000	0.0814	0.0000	0.0814	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9187	1.0000	83.73%	100.00%	70.11%	100.00%	83.73%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-83.73%	-100.00%
87	1	0	0	0	0	0.4660	0.5340	0.2000	0.8000	0.4977	0.3200	0.4660	0.2000	0.4660	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.5340	0.8000	6.80%	60.00%	0.46%	36.00%	6.80%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-6.80%	-60.00%
870	0	0	0	0	0	0.1772	0.8228	0.2000	0.8000	0.2915	0.3200	0.1772	0.2000	0.1772	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1772	0.2000	64.57%	60.00%	41.69%	36.00%	64.57%	60.00%	100.00%	100.00%	100.00%	100.00%	64.57%	60.00%
871	0	0	0	0	0	0.0861	0.9139	0.0000	1.0000	0.1574	0.0000	0.0861	0.0000	0.0861	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0861	0.0000	82.78%	100.00%	68.53%	100.00%	82.78%	100.00%	100.00%	100.00%	100.00%	100.00%	82.78%	100.00%
872	1	1	0	1	0	0.8107	0.1893	0.4000	0.6000	0.3069	0.4800	0.1893	0.4000	0.1893	0.4000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.1893	0.6000	62.15%	20.00%	38.62%	4.00%	62.15%	20.00%	100.00%	-100.00%	100.00%	-100.00%	62.15%	-20.00%
873	1	0	0	0	0	0.0643	0.9357	0.0000	1.0000	0.1203	0.0000	0.0643	0.0000	0.0643	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9357	1.0000	87.14%	100.00%	75.93%	100.00%	87.14%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-87.14%	-100.00%
874	0	0	0	0	0	0.0529	0.9471	0.0000	1.0000	0.1002	0.0000	0.0529	0.0000	0.0529	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0529	0.0000	89.42%	100.00%	79.95%	100.00%	89.42%	100.00%	100.00%	100.00%	100.00%	100.00%	89.42%	100.00%
875	0	0	0	0	0	0.0131	0.9869	0.0000	1.0000	0.0259	0.0000	0.0131	0.0000	0.0131	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0131	0.0000	97.38%	100.00%	94.82%	100.00%	97.38%	100.00%	100.00%	100.00%	100.00%	100.00%	97.38%	100.00%
876	0	0	0	0	0	0.0516	0.9485	0.0000	1.0000	0.0978	0.0000	0.0516	0.0000	0.0516	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0516	0.0000	89.69%	100.00%	80.44%	100.00%	89.69%	100.00%	100.00%	100.00%	100.00%	100.00%	89.69%	100.00%
877	0	0	0	0	0	0.0692	0.9308	0.0000	1.0000	0.1288	0.0000	0.0692	0.0000	0.0692	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0692	0.0000	86.16%	100.00%	74.23%	100.00%	86.16%	100.00%	100.00%	100.00%	100.00%	100.00%	86.16%	100.00%
878	0	0	0	0	0	0.0700	0.9300	0.0000	1.0000	0.1302	0.0000	0.0700	0.0000	0.0700	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0700	0.0000	86.00%	100.00%	73.96%	100.00%	86.00%	100.00%	100.00%	100.00%	100.00%	100.00%	86.00%	100.00%
879	0	0	0	0	0	0.4743	0.5257	0.2000	0.8000	0.4987	0.3200	0.4743	0.2000	0.4743	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.4743	0.2000	5.14%	60.00%	0.26%	36.00%	5.14%	60.00%	100.00%	100.00%	100.00%	100.00%	5.14%	60.00%
88	0	0	0	0	0	0.0258	0.9742	0.0000	1.0000	0.0503	0.0000	0.0258	0.0000	0.0258	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0258	0.0000	94.84%	100.00%	89.94%	100.00%	94.84%	100.00%	100.00%	100.00%	100.00%	100.00%	94.84%	100.00%
880	0	0	0	0	0	0.0718	0.9282	0.0000	1.0000	0.1333	0.0000	0.0718	0.0000	0.0718	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0718	0.0000	85.63%	100.00%	73.33%	100.00%	85.63%	100.00%	100.00%	100.00%	100.00%	100.00%	85.63%	100.00%
881	0	0	0	0	0	0.4810	0.5190	0.2000	0.8000	0.4993	0.3200	0.4810	0.2000	0.4810	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.4810	0.2000	3.80%	60.00%	0.14%	36.00%	3.80%	60.00%	100.00%	100.00%	100.00%	100.00%	3.80%	60.00%
882	1	1	1	1	1	0.9495	0.0506	0.6000	0.4000	0.0960	0.4800	0.0506	0.4000	0.0506	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0506	0.4000	89.89%	20.00%	80.80%	4.00%	89.89%	20.00%	100.00%	100.00%	100.00%	100.00%	89.89%	20.00%
883	0	0	0	0	0	0.0105	0.9895	0.0000	1.0000	0.0207	0.0000	0.0105	0.0000	0.0105	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0105	0.0000	97.91%	100.00%	95.86%	100.00%	97.91%	100.00%	100.00%	100.00%	100.00%	100.00%	97.91%	100.00%
884	0	0	0	0	0	0.0551	0.9449	0.0000	1.0000	0.1041	0.0000	0.0551	0.0000	0.0551	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0551	0.0000	88.98%	100.00%	79.17%	100.00%	88.98%	100.00%	100.00%	100.00%	100.00%	100.00%	88.98%	100.00%
885	1	1	1	1	1	0.9895	0.0105	0.6000	0.4000	0.0208	0.4800	0.0105	0.4000	0.0105	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0105	0.4000	97.89%	20.00%	95.83%	4.00%	97.89%	20.00%	100.00%	100.00%	100.00%	100.00%	97.89%	20.00%
886	0	1	0	1	0	0.5260	0.4740	0.2000	0.8000	0.4987	0.3200	0.4740	0.2000	0.4740	0.2000	0.5000	0.5000	1.0000	0.0000	1.0000	0.0000	0.5260	0.2000	5.19%	60.00%	0.27%	36.00%	5.19%	60.00%	-100.00%	100.00%	-100.00%	100.00%	-5.19%	60.00%
887	1	1	1	1	1	0.9873	0.0127	0.6000	0.4000	0.0251	0.4800	0.0127	0.4000	0.0127	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0127	0.4000	97.45%	20.00%	94.97%	4.00%	97.45%	20.00%	100.00%	100.00%	100.00%	100.00%	97.45%	20.00%
888	1	1	1	1	1	0.9990	0.0010	1.0000	0.0000	0.0020	0.0000	0.0010	0.0000	0.0010	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	99.80%	100.00%	99.60%	100.00%	99.80%	100.00%	100.00%	100.00%	100.00%	100.00%	99.80%	100.00%
889	0	0	0	0	0	0.3422	0.6578	0.2000	0.8000	0.4502	0.3200	0.3422	0.2000	0.3422	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.3422	0.2000	31.55%	60.00%	9.96%	36.00%	31.55%	60.00%	100.00%	100.00%	100.00%	100.00%	31.55%	60.00%
89	1	1	1	1	1	0.9710	0.0290	0.6000	0.4000	0.0563	0.4800	0.0290	0.4000	0.0290	0.4000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0290	0.4000	94.20%	20.00%	88.74%	4.00%	94.20%	20.00%	100.00%	100.00%	100.00%	100.00%	94.20%	20.00%
890	0	0	0	0	0	0.0974	0.9026	0.0000	1.0000	0.1759	0.0000	0.0974	0.0000	0.0974	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0974	0.0000	80.52%	100.00%	64.83%	100.00%	80.52%	100.00%	100.00%	100.00%	100.00%	100.00%	80.52%	100.00%
891	0	0	0	0	0	0.2284	0.7716	0.2000	0.8000	0.3525	0.3200	0.2284	0.2000	0.2284	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2284	0.2000	54.31%	60.00%	29.50%	36.00%	54.31%	60.00%	100.00%	100.00%	100.00%	100.00%	54.31%	60.00%
892	0	0	0	0	0	0.4531	0.5469	0.2000	0.8000	0.4956	0.3200	0.4531	0.2000	0.4531	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.4531	0.2000	9.37%	60.00%	0.88%	36.00%	9.37%	60.00%	100.00%	100.00%	100.00%	100.00%	9.37%	60.00%
893	1	0	0	0	0	0.2879	0.7121	0.2000	0.8000	0.4100	0.3200	0.2879	0.2000	0.2879	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.7121	0.8000	42.42%	60.00%	18.00%	36.00%	42.42%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-42.42%	-60.00%
894	1	0	0	0	0	0.0607	0.9393	0.0000	1.0000	0.1141	0.0000	0.0607	0.0000	0.0607	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9393	1.0000	87.86%	100.00%	77.19%	100.00%	87.86%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-87.86%	-100.00%
895	1	1	1	1	1	0.9913	0.0087	0.8000	0.2000	0.0172	0.3200	0.0087	0.2000	0.0087	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0087	0.2000	98.26%	60.00%	96.56%	36.00%	98.26%	60.00%	100.00%	100.00%	100.00%	100.00%	98.26%	60.00%
896	1	0	0	0	0	0.1322	0.8678	0.2000	0.8000	0.2294	0.3200	0.1322	0.2000	0.1322	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.8678	0.8000	73.56%	60.00%	54.12%	36.00%	73.56%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-73.56%	-60.00%
897	0	0	0	0	0	0.2003	0.7997	0.2000	0.8000	0.3204	0.3200	0.2003	0.2000	0.2003	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2003	0.2000	59.94%	60.00%	35.93%	36.00%	59.94%	60.00%	100.00%	100.00%	100.00%	100.00%	59.94%	60.00%
898	0	1	1	1	1	0.9933	0.0067	0.8000	0.2000	0.0133	0.3200	0.0067	0.2000	0.0067	0.2000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9933	0.8000	98.66%	60.00%	97.35%	36.00%	98.66%	60.00%	-100.00%	-100.00%	-100.00%	-100.00%	-98.66%	-60.00%
899	0	0	0	0	0	0.0168	0.9832	0.2000	0.8000	0.0331	0.3200	0.0168	0.2000	0.0168	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0168	0.2000	96.63%	60.00%	93.38%	36.00%	96.63%	60.00%	100.00%	100.00%	100.00%	100.00%	96.63%	60.00%
9	1	0	0	0	0	0.0257	0.9743	0.0000	1.0000	0.0500	0.0000	0.0257	0.0000	0.0257	0.0000	0.5000	0.5000	1.0000	1.0000	1.0000	1.0000	0.9743	1.0000	94.87%	100.00%	90.00%	100.00%	94.87%	100.00%	-100.00%	-100.00%	-100.00%	-100.00%	-94.87%	-100.00%
90	0	0	0	0	0	0.0490	0.9510	0.0000	1.0000	0.0931	0.0000	0.0490	0.0000	0.0490	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0490	0.0000	90.21%	100.00%	81.37%	100.00%	90.21%	100.00%	100.00%	100.00%	100.00%	100.00%	90.21%	100.00%
900	1	1	0	1	0	0.5467	0.4533	0.2000	0.8000	0.4956	0.3200	0.4533	0.2000	0.4533	0.2000	0.5000	0.5000	0.0000	1.0000	0.0000	1.0000	0.4533	0.8000	9.35%	60.00%	0.87%	36.00%	9.35%	60.00%	100.00%	-100.00%	100.00%	-100.00%	9.35%	-60.00%
901	1	1	1	1	1	0.9949	0.0051	0.8000	0.2000	0.0102	0.3200	0.0051	0.2000	0.0051	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0051	0.2000	98.97%	60.00%	97.95%	36.00%	98.97%	60.00%	100.00%	100.00%	100.00%	100.00%	98.97%	60.00%
902	0	0	0	0	0	0.1082	0.8918	0.0000	1.0000	0.1930	0.0000	0.1082	0.0000	0.1082	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1082	0.0000	78.36%	100.00%	61.40%	100.00%	78.36%	100.00%	100.00%	100.00%	100.00%	100.00%	78.36%	100.00%
903	0	0	0	0	0	0.1420	0.8580	0.2000	0.8000	0.2437	0.3200	0.1420	0.2000	0.1420	0.2000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.1420	0.2000	71.60%	60.00%	51.27%	36.00%	71.60%	60.00%	100.00%	100.00%	100.00%	100.00%	71.60%	60.00%
904	0	0	0	0	0	0.0511	0.9489	0.0000	1.0000	0.0969	0.0000	0.0511	0.0000	0.0511	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0511	0.0000	89.78%	100.00%	80.61%	100.00%	89.78%	100.00%	100.00%	100.00%	100.00%	100.00%	89.78%	100.00%
